"cbsa","geotype","groups","yr","poor20shsig","poor20sh","poor40shsig","poor40sh"
39340,"Suburb","White","2000",NA,0.01939,NA,0
39340,"Suburb","White","2005_09",NA,0.1238,NA,0.00891
39340,"Suburb","White","2010_14",NA,0.226,NA,0
39580,"City","All","2000",NA,0.40124,NA,0.06079
39580,"City","All","2005_09",NA,0.5116,NA,0.14845
39580,"City","All","2010_14",NA,0.60845,NA,0.11907
39580,"City","Black","2000",NA,0.51496,NA,0.13458
39580,"City","Black","2005_09",NA,0.56246,NA,0.20495
39580,"City","Black","2010_14",NA,0.65748,NA,0.13267
39580,"City","Hispanic","2000",NA,0.25769,NA,0.01832
39580,"City","Hispanic","2005_09",NA,0.51187,NA,0.04941
39580,"City","Hispanic","2010_14",NA,0.57214,NA,0.05812
39580,"City","White","2000",NA,0.36458,NA,0.00333
39580,"City","White","2005_09",NA,0.44697,NA,0.11681
39580,"City","White","2010_14",NA,0.581,NA,0.14773
39580,"Metro","All","2000",NA,0.2138,NA,0.02427
39580,"Metro","All","2005_09",NA,0.35422,NA,0.06457
39580,"Metro","All","2010_14",NA,0.47756,NA,0.05756
39580,"Metro","Black","2000",NA,0.30462,NA,0.06121
39580,"Metro","Black","2005_09",NA,0.40223,NA,0.10306
39580,"Metro","Black","2010_14",NA,0.54094,NA,0.06989
39580,"Metro","Hispanic","2000",NA,0.19812,NA,0.00667
39580,"Metro","Hispanic","2005_09",NA,0.37024,NA,0.01962
39580,"Metro","Hispanic","2010_14",NA,0.56359,NA,0.04392
39580,"Metro","White","2000",NA,0.15403,NA,0.00117
39580,"Metro","White","2005_09",NA,0.30327,NA,0.04476
39580,"Metro","White","2010_14",NA,0.38448,NA,0.05868
39580,"Suburb","All","2000",NA,0.08925,NA,0
39580,"Suburb","All","2005_09",NA,0.23308,NA,0
39580,"Suburb","All","2010_14",NA,0.39154,NA,0.01715
39580,"Suburb","Black","2000",NA,0.12913,NA,0
39580,"Suburb","Black","2005_09",NA,0.24016,NA,0
39580,"Suburb","Black","2010_14",NA,0.44013,NA,0.0156
39580,"Suburb","Hispanic","2000",NA,0.164,NA,0
39580,"Suburb","Hispanic","2005_09",NA,0.27695,NA,0
39580,"Suburb","Hispanic","2010_14",NA,0.55841,NA,0.03532
39580,"Suburb","White","2000",NA,0.03987,NA,0
39580,"Suburb","White","2005_09",NA,0.214,NA,0
39580,"Suburb","White","2010_14",NA,0.27813,NA,0.01048
40060,"City","All","2000",NA,0.75841,NA,0.23999
40060,"City","All","2005_09",NA,0.71678,NA,0.25963
40060,"City","All","2010_14",NA,0.79863,NA,0.35888
40060,"City","Black","2000",NA,0.83622,NA,0.26253
40060,"City","Black","2005_09",NA,0.75642,NA,0.34689
40060,"City","Black","2010_14",NA,0.85338,NA,0.38715
40060,"City","Hispanic","2000",NA,0.73413,NA,0.08929
40060,"City","Hispanic","2005_09",NA,0.83313,NA,0.10616
40060,"City","Hispanic","2010_14",NA,0.79235,NA,0.52415
40060,"City","White","2000",NA,0.44262,NA,0.1928
40060,"City","White","2005_09",NA,0.5407,NA,0.07861
40060,"City","White","2010_14",NA,0.62375,NA,0.22926
40060,"Metro","All","2000",NA,0.41169,NA,0.1
40060,"Metro","All","2005_09",NA,0.38788,NA,0.11818
40060,"Metro","All","2010_14",NA,0.44561,NA,0.14466
40060,"Metro","Black","2000",NA,0.58552,NA,0.13975
40060,"Metro","Black","2005_09",NA,0.53833,NA,0.19917
40060,"Metro","Black","2010_14",NA,0.58252,NA,0.21265
40060,"Metro","Hispanic","2000",NA,0.38531,NA,0.03905
40060,"Metro","Hispanic","2005_09",NA,0.3996,NA,0.03634
40060,"Metro","Hispanic","2010_14",NA,0.48424,NA,0.15996
40060,"Metro","White","2000",NA,0.12172,NA,0.04282
40060,"Metro","White","2005_09",NA,0.18024,NA,0.0295
40060,"Metro","White","2010_14",NA,0.24345,NA,0.04964
40060,"Suburb","All","2000",NA,0.164,NA,0
40060,"Suburb","All","2005_09",NA,0.20131,NA,0.03794
40060,"Suburb","All","2010_14",NA,0.26569,NA,0.03547
40060,"Suburb","Black","2000",NA,0.30015,NA,0
40060,"Suburb","Black","2005_09",NA,0.34554,NA,0.06858
40060,"Suburb","Black","2010_14",NA,0.37414,NA,0.07839
40060,"Suburb","Hispanic","2000",NA,0.11414,NA,0
40060,"Suburb","Hispanic","2005_09",NA,0.17778,NA,0.00061
40060,"Suburb","Hispanic","2010_14",NA,0.35037,NA,0.00171
40060,"Suburb","White","2000",NA,0.0301,NA,0
40060,"Suburb","White","2005_09",NA,0.08488,NA,0.01651
40060,"Suburb","White","2010_14",NA,0.14334,NA,0.00236
40140,"City","All","2000",NA,0.60649,NA,0.18394
40140,"City","All","2005_09",NA,0.55359,NA,0.12698
40140,"City","All","2010_14",NA,0.79506,NA,0.26543
40140,"City","Black","2000",NA,0.72196,NA,0.27673
40140,"City","Black","2005_09",NA,0.66351,NA,0.19589
40140,"City","Black","2010_14",NA,0.78958,NA,0.35802
40140,"City","Hispanic","2000",NA,0.65154,NA,0.18579
40140,"City","Hispanic","2005_09",NA,0.59638,NA,0.12615
40140,"City","Hispanic","2010_14",NA,0.82433,NA,0.27242
40140,"City","White","2000",NA,0.43928,NA,0.12681
40140,"City","White","2005_09",NA,0.38967,NA,0.10635
40140,"City","White","2010_14",NA,0.67958,NA,0.17117
40140,"Metro","All","2000",NA,0.4836,NA,0.07017
40140,"Metro","All","2005_09",NA,0.43488,NA,0.03832
40140,"Metro","All","2010_14",NA,0.65025,NA,0.12718
40140,"Metro","Black","2000",NA,0.54261,NA,0.11374
40140,"Metro","Black","2005_09",NA,0.51273,NA,0.0699
40140,"Metro","Black","2010_14",NA,0.70735,NA,0.15699
40140,"Metro","Hispanic","2000",NA,0.56224,NA,0.08499
40140,"Metro","Hispanic","2005_09",NA,0.49621,NA,0.04106
40140,"Metro","Hispanic","2010_14",NA,0.72492,NA,0.15347
40140,"Metro","White","2000",NA,0.34121,NA,0.02978
40140,"Metro","White","2005_09",NA,0.30511,NA,0.02201
40140,"Metro","White","2010_14",NA,0.46294,NA,0.05144
40140,"Suburb","All","2000",NA,0.44541,NA,0.03481
40140,"Suburb","All","2005_09",NA,0.40609,NA,0.01683
40140,"Suburb","All","2010_14",NA,0.6133,NA,0.09191
40140,"Suburb","Black","2000",NA,0.46076,NA,0.03936
40140,"Suburb","Black","2005_09",NA,0.46396,NA,0.02914
40140,"Suburb","Black","2010_14",NA,0.68665,NA,0.1064
40140,"Suburb","Hispanic","2000",NA,0.53093,NA,0.04964
40140,"Suburb","Hispanic","2005_09",NA,0.46768,NA,0.01682
40140,"Suburb","Hispanic","2010_14",NA,0.69551,NA,0.11829
40140,"Suburb","White","2000",NA,0.32253,NA,0.01131
40140,"Suburb","White","2005_09",NA,0.29379,NA,0.01071
40140,"Suburb","White","2010_14",NA,0.43145,NA,0.03403
40380,"City","All","2000",NA,0.76248,NA,0.336
40380,"City","All","2005_09",NA,0.83521,NA,0.4614
40380,"City","All","2010_14",NA,0.92124,NA,0.58826
40380,"City","Black","2000",NA,0.84871,NA,0.3912
40380,"City","Black","2005_09",NA,0.87788,NA,0.5216
40380,"City","Black","2010_14",NA,0.95172,NA,0.65344
40380,"City","Hispanic","2000",NA,0.8728,NA,0.41933
40380,"City","Hispanic","2005_09",NA,0.91254,NA,0.47593
40380,"City","Hispanic","2010_14",NA,0.95216,NA,0.70862
40380,"City","White","2000",NA,0.52276,NA,0.17049
40380,"City","White","2005_09",NA,0.70149,NA,0.33018
40380,"City","White","2010_14",NA,0.80908,NA,0.30991
40380,"Metro","All","2000",NA,0.41401,NA,0.1696
40380,"Metro","All","2005_09",NA,0.4642,NA,0.21463
40380,"Metro","All","2010_14",NA,0.55309,NA,0.26383
40380,"Metro","Black","2000",NA,0.76286,NA,0.34183
40380,"Metro","Black","2005_09",NA,0.76961,NA,0.43324
40380,"Metro","Black","2010_14",NA,0.84599,NA,0.53251
40380,"Metro","Hispanic","2000",NA,0.72489,NA,0.3245
40380,"Metro","Hispanic","2005_09",NA,0.73403,NA,0.34599
40380,"Metro","Hispanic","2010_14",NA,0.7497,NA,0.4804
40380,"Metro","White","2000",NA,0.15103,NA,0.04
40380,"Metro","White","2005_09",NA,0.24552,NA,0.07301
40380,"Metro","White","2010_14",NA,0.31715,NA,0.0559
40380,"Suburb","All","2000",NA,0.05882,NA,0
40380,"Suburb","All","2005_09",NA,0.14151,NA,0
40380,"Suburb","All","2010_14",NA,0.2537,NA,0
40380,"Suburb","Black","2000",NA,0.16842,NA,0
40380,"Suburb","Black","2005_09",NA,0.23872,NA,0
40380,"Suburb","Black","2010_14",NA,0.3804,NA,0
40380,"Suburb","Hispanic","2000",NA,0.21871,NA,0
40380,"Suburb","Hispanic","2005_09",NA,0.2587,NA,0
40380,"Suburb","Hispanic","2010_14",NA,0.32354,NA,0
40380,"Suburb","White","2000",NA,0.03706,NA,0
40380,"Suburb","White","2005_09",NA,0.11607,NA,0
40380,"Suburb","White","2010_14",NA,0.20889,NA,0
40900,"City","All","2000",NA,0.72437,NA,0.0505
40900,"City","All","2005_09",NA,0.50145,NA,0.04693
40900,"City","All","2010_14",NA,0.73728,NA,0.20467
40900,"City","Black","2000",NA,0.79893,NA,0.05894
40900,"City","Black","2005_09",NA,0.54026,NA,0.11115
40900,"City","Black","2010_14",NA,0.81549,NA,0.23056
40900,"City","Hispanic","2000",NA,0.75579,NA,0.06236
40900,"City","Hispanic","2005_09",NA,0.58323,NA,0.01655
40900,"City","Hispanic","2010_14",NA,0.81493,NA,0.24695
40900,"City","White","2000",NA,0.58306,NA,0.02631
40900,"City","White","2005_09",NA,0.35569,NA,0.02762
40900,"City","White","2010_14",NA,0.55089,NA,0.16634
40900,"Metro","All","2000",NA,0.49202,NA,0.04794
40900,"Metro","All","2005_09",NA,0.40224,NA,0.02862
40900,"Metro","All","2010_14",NA,0.55504,NA,0.10531
40900,"Metro","Black","2000",NA,0.66833,NA,0.07744
40900,"Metro","Black","2005_09",NA,0.49678,NA,0.05787
40900,"Metro","Black","2010_14",NA,0.66282,NA,0.15647
40900,"Metro","Hispanic","2000",NA,0.55877,NA,0.06698
40900,"Metro","Hispanic","2005_09",NA,0.473,NA,0.01348
40900,"Metro","Hispanic","2010_14",NA,0.62524,NA,0.14546
40900,"Metro","White","2000",NA,0.33564,NA,0.02355
40900,"Metro","White","2005_09",NA,0.28999,NA,0.01443
40900,"Metro","White","2010_14",NA,0.43314,NA,0.05333
40900,"Suburb","All","2000",NA,0.34879,NA,0.04636
40900,"Suburb","All","2005_09",NA,0.35321,NA,0.01957
40900,"Suburb","All","2010_14",NA,0.466,NA,0.05676
40900,"Suburb","Black","2000",NA,0.48577,NA,0.1033
40900,"Suburb","Black","2005_09",NA,0.45441,NA,0.00594
40900,"Suburb","Black","2010_14",NA,0.55243,NA,0.10289
40900,"Suburb","Hispanic","2000",NA,0.41438,NA,0.07037
40900,"Suburb","Hispanic","2005_09",NA,0.42008,NA,0.01201
40900,"Suburb","Hispanic","2010_14",NA,0.51515,NA,0.08655
40900,"Suburb","White","2000",NA,0.25502,NA,0.02265
40900,"Suburb","White","2005_09",NA,0.26854,NA,0.01012
40900,"Suburb","White","2010_14",NA,0.40138,NA,0.02286
41180,"City","All","2000",NA,0.80275,NA,0.26552
41180,"City","All","2005_09",NA,0.82493,NA,0.26601
41180,"City","All","2010_14",NA,0.819,NA,0.37341
41180,"City","Black","2000",NA,0.8968,NA,0.32879
41180,"City","Black","2005_09",NA,0.91834,NA,0.31807
41180,"City","Black","2010_14",NA,0.91085,NA,0.47886
41180,"City","Hispanic","2000",NA,0.79889,NA,0.13057
41180,"City","Hispanic","2005_09",NA,0.79916,NA,0.13669
41180,"City","Hispanic","2010_14",NA,0.83697,NA,0.2566
41180,"City","White","2000",NA,0.52819,NA,0.0886
41180,"City","White","2005_09",NA,0.55214,NA,0.11707
41180,"City","White","2010_14",NA,0.55562,NA,0.10858
41180,"Metro","All","2000",NA,0.40565,NA,0.1224
41180,"Metro","All","2005_09",NA,0.44137,NA,0.12906
41180,"Metro","All","2010_14",NA,0.48241,NA,0.13241
41180,"Metro","Black","2000",NA,0.68631,NA,0.23432
41180,"Metro","Black","2005_09",NA,0.76972,NA,0.25108
41180,"Metro","Black","2010_14",NA,0.78537,NA,0.28985
41180,"Metro","Hispanic","2000",NA,0.29337,NA,0.04186
41180,"Metro","Hispanic","2005_09",NA,0.38681,NA,0.03742
41180,"Metro","Hispanic","2010_14",NA,0.47746,NA,0.05724
41180,"Metro","White","2000",NA,0.12656,NA,0.01411
41180,"Metro","White","2005_09",NA,0.15627,NA,0.02942
41180,"Metro","White","2010_14",NA,0.23115,NA,0.01416
41180,"Suburb","All","2000",NA,0.22221,NA,0.05629
41180,"Suburb","All","2005_09",NA,0.30098,NA,0.07894
41180,"Suburb","All","2010_14",NA,0.38004,NA,0.05911
41180,"Suburb","Black","2000",NA,0.49783,NA,0.14974
41180,"Suburb","Black","2005_09",NA,0.6583,NA,0.20087
41180,"Suburb","Black","2010_14",NA,0.70504,NA,0.16885
41180,"Suburb","Hispanic","2000",NA,0.10583,NA,0.00895
41180,"Suburb","Hispanic","2005_09",NA,0.26052,NA,0.00702
41180,"Suburb","Hispanic","2010_14",NA,0.39022,NA,0.00886
41180,"Suburb","White","2000",NA,0.0555,NA,0.00093
41180,"Suburb","White","2005_09",NA,0.09958,NA,0.01686
41180,"Suburb","White","2010_14",NA,0.1931,NA,0.00309
41620,"City","All","2000",NA,0.48342,NA,0
41620,"City","All","2005_09",NA,0.6979,NA,0.06481
41620,"City","All","2010_14",NA,0.78187,NA,0
41620,"City","Black","2000",NA,0.64259,NA,0
41620,"City","Black","2005_09",NA,0.88974,NA,0.17764
41620,"City","Black","2010_14",NA,0.90351,NA,0
41620,"City","Hispanic","2000",NA,0.58123,NA,0
41620,"City","Hispanic","2005_09",NA,0.76372,NA,0.03187
41620,"City","Hispanic","2010_14",NA,0.91852,NA,0
41620,"City","White","2000",NA,0.39276,NA,0
41620,"City","White","2005_09",NA,0.62852,NA,0.07079
41620,"City","White","2010_14",NA,0.65485,NA,0
41620,"Metro","All","2000",NA,0.24842,NA,0
41620,"Metro","All","2005_09",NA,0.29653,NA,0.0198
41620,"Metro","All","2010_14",NA,0.49601,NA,0.01984
41620,"Metro","Black","2000",NA,0.45139,NA,0
41620,"Metro","Black","2005_09",NA,0.54575,NA,0.07422
41620,"Metro","Black","2010_14",NA,0.75422,NA,0.04223
41620,"Metro","Hispanic","2000",NA,0.38768,NA,0
41620,"Metro","Hispanic","2005_09",NA,0.3718,NA,0.01041
41620,"Metro","Hispanic","2010_14",NA,0.65292,NA,0.01847
41620,"Metro","White","2000",NA,0.16894,NA,0
41620,"Metro","White","2005_09",NA,0.23883,NA,0.02041
41620,"Metro","White","2010_14",NA,0.34898,NA,0.00796
41620,"Suburb","All","2000",NA,0.10642,NA,0
41620,"Suburb","All","2005_09",NA,0.1199,NA,0
41620,"Suburb","All","2010_14",NA,0.38374,NA,0.02763
41620,"Suburb","Black","2000",NA,0.09272,NA,0
41620,"Suburb","Black","2005_09",NA,0.2989,NA,0
41620,"Suburb","Black","2010_14",NA,0.68109,NA,0.06292
41620,"Suburb","Hispanic","2000",NA,0.2128,NA,0
41620,"Suburb","Hispanic","2005_09",NA,0.18165,NA,0
41620,"Suburb","Hispanic","2010_14",NA,0.54911,NA,0.0257
41620,"Suburb","White","2000",NA,0.06676,NA,0
41620,"Suburb","White","2005_09",NA,0.081,NA,0
41620,"Suburb","White","2010_14",NA,0.24076,NA,0.01077
41700,"City","All","2000",NA,0.68967,NA,0.09903
41700,"City","All","2005_09",NA,0.68328,NA,0.12178
41700,"City","All","2010_14",NA,0.72639,NA,0.16222
41700,"City","Black","2000",NA,0.6787,NA,0.17249
41700,"City","Black","2005_09",NA,0.72219,NA,0.14955
41700,"City","Black","2010_14",NA,0.71253,NA,0.16423
41700,"City","Hispanic","2000",NA,0.75578,NA,0.104
41700,"City","Hispanic","2005_09",NA,0.72742,NA,0.13123
41700,"City","Hispanic","2010_14",NA,0.78218,NA,0.17628
41700,"City","White","2000",NA,0.35949,NA,0.03515
41700,"City","White","2005_09",NA,0.44913,NA,0.07351
41700,"City","White","2010_14",NA,0.44628,NA,0.07326
41700,"Metro","All","2000",NA,0.57153,NA,0.07523
41700,"Metro","All","2005_09",NA,0.58992,NA,0.09803
41700,"Metro","All","2010_14",NA,0.6089,NA,0.12102
41700,"Metro","Black","2000",NA,0.58506,NA,0.14416
41700,"Metro","Black","2005_09",NA,0.65881,NA,0.12373
41700,"Metro","Black","2010_14",NA,0.601,NA,0.12848
41700,"Metro","Hispanic","2000",NA,0.66382,NA,0.08382
41700,"Metro","Hispanic","2005_09",NA,0.65541,NA,0.11186
41700,"Metro","Hispanic","2010_14",NA,0.68583,NA,0.13896
41700,"Metro","White","2000",NA,0.22848,NA,0.01895
41700,"Metro","White","2005_09",NA,0.33059,NA,0.04526
41700,"Metro","White","2010_14",NA,0.32274,NA,0.0412
41700,"Suburb","All","2000",NA,0.19805,NA,0
41700,"Suburb","All","2005_09",NA,0.29183,NA,0.02219
41700,"Suburb","All","2010_14",NA,0.26377,NA,0
41700,"Suburb","Black","2000",NA,0.10852,NA,0
41700,"Suburb","Black","2005_09",NA,0.3551,NA,0
41700,"Suburb","Black","2010_14",NA,0.20009,NA,0
41700,"Suburb","Hispanic","2000",NA,0.28181,NA,0
41700,"Suburb","Hispanic","2005_09",NA,0.35996,NA,0.03241
41700,"Suburb","Hispanic","2010_14",NA,0.32713,NA,0
41700,"Suburb","White","2000",NA,0.07514,NA,0
41700,"Suburb","White","2005_09",NA,0.17238,NA,0.00757
41700,"Suburb","White","2010_14",NA,0.16394,NA,0
41740,"City","All","2000",NA,0.52579,NA,0.17079
41740,"City","All","2005_09",NA,0.4736,NA,0.07746
41740,"City","All","2010_14",NA,0.52609,NA,0.13928
41740,"City","Black","2000",NA,0.59742,NA,0.18928
41740,"City","Black","2005_09",NA,0.59282,NA,0.15088
41740,"City","Black","2010_14",NA,0.57828,NA,0.17634
41740,"City","Hispanic","2000",NA,0.71482,NA,0.24654
41740,"City","Hispanic","2005_09",NA,0.6407,NA,0.09985
41740,"City","Hispanic","2010_14",NA,0.71685,NA,0.22721
41740,"City","White","2000",NA,0.2074,NA,0.04679
41740,"City","White","2005_09",NA,0.21244,NA,0.03094
41740,"City","White","2010_14",NA,0.27225,NA,0.03674
41740,"Metro","All","2000",NA,0.43015,NA,0.08793
41740,"Metro","All","2005_09",NA,0.41945,NA,0.04191
41740,"Metro","All","2010_14",NA,0.46822,NA,0.08486
41740,"Metro","Black","2000",NA,0.51311,NA,0.13015
41740,"Metro","Black","2005_09",NA,0.55498,NA,0.10486
41740,"Metro","Black","2010_14",NA,0.54829,NA,0.12776
41740,"Metro","Hispanic","2000",NA,0.58269,NA,0.12307
41740,"Metro","Hispanic","2005_09",NA,0.53506,NA,0.05064
41740,"Metro","Hispanic","2010_14",NA,0.60707,NA,0.11961
41740,"Metro","White","2000",NA,0.18763,NA,0.0201
41740,"Metro","White","2005_09",NA,0.21869,NA,0.0162
41740,"Metro","White","2010_14",NA,0.2848,NA,0.04001
41740,"Suburb","All","2000",NA,0.32866,NA,0
41740,"Suburb","All","2005_09",NA,0.36551,NA,0.00651
41740,"Suburb","All","2010_14",NA,0.41678,NA,0.0365
41740,"Suburb","Black","2000",NA,0.32754,NA,0
41740,"Suburb","Black","2005_09",NA,0.46878,NA,0
41740,"Suburb","Black","2010_14",NA,0.49429,NA,0.04029
41740,"Suburb","Hispanic","2000",NA,0.45099,NA,0
41740,"Suburb","Hispanic","2005_09",NA,0.4478,NA,0.00998
41740,"Suburb","Hispanic","2010_14",NA,0.51619,NA,0.03053
41740,"Suburb","White","2000",NA,0.17275,NA,0
41740,"Suburb","White","2005_09",NA,0.22421,NA,0.0032
41740,"Suburb","White","2010_14",NA,0.29335,NA,0.04223
41860,"City","All","2000",NA,0.47529,NA,0.04319
41860,"City","All","2005_09",NA,0.45327,NA,0.01839
41860,"City","All","2010_14",NA,0.51898,NA,0.08456
41860,"City","Black","2000",NA,0.6692,NA,0.10646
41860,"City","Black","2005_09",NA,0.64023,NA,0.03611
41860,"City","Black","2010_14",NA,0.65457,NA,0.13133
41860,"City","Hispanic","2000",NA,0.5474,NA,0.02148
41860,"City","Hispanic","2005_09",NA,0.51146,NA,0.00873
41860,"City","Hispanic","2010_14",NA,0.62068,NA,0.07762
41860,"City","White","2000",NA,0.22919,NA,0.01344
41860,"City","White","2005_09",NA,0.2333,NA,0.01009
41860,"City","White","2010_14",NA,0.29941,NA,0.05182
41860,"Metro","All","2000",NA,0.29794,NA,0.02778
41860,"Metro","All","2005_09",NA,0.3147,NA,0.01209
41860,"Metro","All","2010_14",NA,0.37283,NA,0.04115
41860,"Metro","Black","2000",NA,0.57496,NA,0.09334
41860,"Metro","Black","2005_09",NA,0.51948,NA,0.02732
41860,"Metro","Black","2010_14",NA,0.5373,NA,0.08685
41860,"Metro","Hispanic","2000",NA,0.31616,NA,0.00997
41860,"Metro","Hispanic","2005_09",NA,0.39644,NA,0.0039
41860,"Metro","Hispanic","2010_14",NA,0.46999,NA,0.03228
41860,"Metro","White","2000",NA,0.1079,NA,0.00471
41860,"Metro","White","2005_09",NA,0.13834,NA,0.00552
41860,"Metro","White","2010_14",NA,0.1926,NA,0.01949
41860,"Suburb","All","2000",NA,0.13052,NA,0.01323
41860,"Suburb","All","2005_09",NA,0.2036,NA,0.00704
41860,"Suburb","All","2010_14",NA,0.26416,NA,0.00887
41860,"Suburb","Black","2000",NA,0.40118,NA,0.06915
41860,"Suburb","Black","2005_09",NA,0.34209,NA,0.0144
41860,"Suburb","Black","2010_14",NA,0.38943,NA,0.03078
41860,"Suburb","Hispanic","2000",NA,0.13211,NA,8e-04
41860,"Suburb","Hispanic","2005_09",NA,0.32052,NA,0.00071
41860,"Suburb","Hispanic","2010_14",NA,0.38683,NA,0.00727
41860,"Suburb","White","2000",NA,0.04254,NA,0
41860,"Suburb","White","2005_09",NA,0.08913,NA,0.00315
41860,"Suburb","White","2010_14",NA,0.13575,NA,0.00228
41940,"City","All","2000",NA,0.12907,NA,0
41940,"City","All","2005_09",NA,0.28071,NA,0
41940,"City","All","2010_14",NA,0.31641,NA,0
41940,"City","Black","2000",NA,0.12072,NA,0
41940,"City","Black","2005_09",NA,0.17754,NA,0
41940,"City","Black","2010_14",NA,0.35043,NA,0
41940,"City","Hispanic","2000",NA,0.17274,NA,0
41940,"City","Hispanic","2005_09",NA,0.39872,NA,0
41940,"City","Hispanic","2010_14",NA,0.39762,NA,0
41940,"City","White","2000",NA,0.08383,NA,0
41940,"City","White","2005_09",NA,0.11552,NA,0
41940,"City","White","2010_14",NA,0.19206,NA,0
41940,"Metro","All","2000",NA,0.10761,NA,0
41940,"Metro","All","2005_09",NA,0.22897,NA,0
41940,"Metro","All","2010_14",NA,0.29168,NA,0
41940,"Metro","Black","2000",NA,0.09255,NA,0
41940,"Metro","Black","2005_09",NA,0.15383,NA,0
41940,"Metro","Black","2010_14",NA,0.35126,NA,0
41940,"Metro","Hispanic","2000",NA,0.15905,NA,0
41940,"Metro","Hispanic","2005_09",NA,0.33419,NA,0
41940,"Metro","Hispanic","2010_14",NA,0.38856,NA,0
41940,"Metro","White","2000",NA,0.05343,NA,0
41940,"Metro","White","2005_09",NA,0.09053,NA,0
41940,"Metro","White","2010_14",NA,0.14346,NA,0
41940,"Suburb","All","2000",NA,0.05398,NA,0
41940,"Suburb","All","2005_09",NA,0.08312,NA,0
41940,"Suburb","All","2010_14",NA,0.23364,NA,0
41940,"Suburb","Black","2000",NA,0,NA,0
41940,"Suburb","Black","2005_09",NA,0.09028,NA,0
41940,"Suburb","Black","2010_14",NA,0.35512,NA,0
41940,"Suburb","Hispanic","2000",NA,0.12284,NA,0
41940,"Suburb","Hispanic","2005_09",NA,0.13244,NA,0
41940,"Suburb","Hispanic","2010_14",NA,0.36743,NA,0
41940,"Suburb","White","2000",NA,0.00497,NA,0
41940,"Suburb","White","2005_09",NA,0.04406,NA,0
41940,"Suburb","White","2010_14",NA,0.06976,NA,0
42540,"City","All","2000",NA,0.2557,NA,0.09588
42540,"City","All","2005_09",NA,0.45592,NA,0
42540,"City","All","2010_14",NA,0.67764,NA,0.13583
42540,"City","Black","2000",NA,0.36276,NA,0.16
42540,"City","Black","2005_09",NA,0.68815,NA,0
42540,"City","Black","2010_14",NA,0.87062,NA,0.24926
42540,"City","Hispanic","2000",NA,0.47085,NA,0.09417
42540,"City","Hispanic","2005_09",NA,0.57766,NA,0
42540,"City","Hispanic","2010_14",NA,0.67951,NA,0.22802
42540,"City","White","2000",NA,0.23375,NA,0.08891
42540,"City","White","2005_09",NA,0.37102,NA,0
42540,"City","White","2010_14",NA,0.59835,NA,0.06879
42540,"Metro","All","2000",NA,0.15199,NA,0.01652
42540,"Metro","All","2005_09",NA,0.33495,NA,0.03054
42540,"Metro","All","2010_14",NA,0.48683,NA,0.08194
42540,"Metro","Black","2000",NA,0.34227,NA,0.05183
42540,"Metro","Black","2005_09",NA,0.53434,NA,0.08396
