"cbsa","geotype","groups","yr","poor","poor20","poor20sh","poor40","poor40sh"
35620,"Suburb","White","2000",327114,41624,0.12725,20317,0.06211
35620,"Suburb","White","2005_09",335221,62512,0.18648,31178,0.09301
35620,"Suburb","White","2010_14",379700,83524,0.21997,37464,0.09867
35840,"City","All","2000",1876,0,0,0,0
35840,"City","All","2005_09",4399,0,0,0,0
35840,"City","All","2010_14",6974,0,0,0,0
35840,"City","Black","2000",84,0,0,0,0
35840,"City","Black","2005_09",559,0,0,0,0
35840,"City","Black","2010_14",1784,0,0,0,0
35840,"City","Hispanic","2000",53,0,0,0,0
35840,"City","Hispanic","2005_09",706,0,0,0,0
35840,"City","Hispanic","2010_14",522,0,0,0,0
35840,"City","White","2000",1710,0,0,0,0
35840,"City","White","2005_09",3231,0,0,0,0
35840,"City","White","2010_14",4489,0,0,0,0
35840,"Metro","All","2000",49232,15537,0.31559,0,0
35840,"Metro","All","2005_09",71456,16478,0.2306,1952,0.02732
35840,"Metro","All","2010_14",94428,37527,0.39741,11285,0.11951
35840,"Metro","Black","2000",9421,6711,0.71234,0,0
35840,"Metro","Black","2005_09",9964,5514,0.55339,812,0.08149
35840,"Metro","Black","2010_14",15463,10369,0.67057,3037,0.1964
35840,"Metro","Hispanic","2000",8770,5339,0.60878,0,0
35840,"Metro","Hispanic","2005_09",16441,6925,0.4212,649,0.03947
35840,"Metro","Hispanic","2010_14",23325,15684,0.67241,6161,0.26414
35840,"Metro","White","2000",29755,3442,0.11568,0,0
35840,"Metro","White","2005_09",42763,3409,0.07972,473,0.01106
35840,"Metro","White","2010_14",52662,10586,0.20102,1720,0.03266
35840,"Suburb","All","2000",47356,15537,0.32809,0,0
35840,"Suburb","All","2005_09",67057,16478,0.24573,1952,0.02911
35840,"Suburb","All","2010_14",87454,37527,0.42911,11285,0.12904
35840,"Suburb","Black","2000",9337,6711,0.71875,0,0
35840,"Suburb","Black","2005_09",9405,5514,0.58628,812,0.08634
35840,"Suburb","Black","2010_14",13679,10369,0.75802,3037,0.22202
35840,"Suburb","Hispanic","2000",8717,5339,0.61248,0,0
35840,"Suburb","Hispanic","2005_09",15735,6925,0.4401,649,0.04125
35840,"Suburb","Hispanic","2010_14",22803,15684,0.6878,6161,0.27018
35840,"Suburb","White","2000",28045,3442,0.12273,0,0
35840,"Suburb","White","2005_09",39532,3409,0.08623,473,0.01196
35840,"Suburb","White","2010_14",48173,10586,0.21975,1720,0.0357
36260,"City","All","2000",11834,5810,0.49096,1501,0.12684
36260,"City","All","2005_09",16934,8999,0.53142,4337,0.25611
36260,"City","All","2010_14",18760,14247,0.75943,2707,0.1443
36260,"City","Black","2000",349,221,0.63324,112,0.32092
36260,"City","Black","2005_09",964,841,0.87241,149,0.15456
36260,"City","Black","2010_14",517,362,0.70019,158,0.30561
36260,"City","Hispanic","2000",4373,2908,0.66499,759,0.17357
36260,"City","Hispanic","2005_09",7007,4677,0.66748,2116,0.30198
36260,"City","Hispanic","2010_14",8383,7193,0.85805,1319,0.15734
36260,"City","White","2000",6356,2317,0.36454,560,0.08811
36260,"City","White","2005_09",8424,3123,0.37073,1755,0.20833
36260,"City","White","2010_14",8770,5944,0.67777,1053,0.12007
36260,"Metro","All","2000",32440,6263,0.19306,1501,0.04627
36260,"Metro","All","2005_09",45364,8999,0.19837,4337,0.0956
36260,"Metro","All","2010_14",60452,18593,0.30757,3305,0.05467
36260,"Metro","Black","2000",597,235,0.39363,112,0.1876
36260,"Metro","Black","2005_09",1356,841,0.62021,149,0.10988
36260,"Metro","Black","2010_14",1159,442,0.38136,181,0.15617
36260,"Metro","Hispanic","2000",7576,3206,0.42318,759,0.10018
36260,"Metro","Hispanic","2005_09",12938,4677,0.36149,2116,0.16355
36260,"Metro","Hispanic","2010_14",17855,8795,0.49258,1690,0.09465
36260,"Metro","White","2000",22219,2422,0.10901,560,0.0252
36260,"Metro","White","2005_09",29276,3123,0.10667,1755,0.05995
36260,"Metro","White","2010_14",37234,8150,0.21889,1224,0.03287
36260,"Suburb","All","2000",20606,453,0.02198,0,0
36260,"Suburb","All","2005_09",28430,0,0,0,0
36260,"Suburb","All","2010_14",41692,4346,0.10424,598,0.01434
36260,"Suburb","Black","2000",248,14,0.05645,0,0
36260,"Suburb","Black","2005_09",392,0,0,0,0
36260,"Suburb","Black","2010_14",642,80,0.12461,23,0.03583
36260,"Suburb","Hispanic","2000",3203,298,0.09304,0,0
36260,"Suburb","Hispanic","2005_09",5931,0,0,0,0
36260,"Suburb","Hispanic","2010_14",9472,1602,0.16913,371,0.03917
36260,"Suburb","White","2000",15863,105,0.00662,0,0
36260,"Suburb","White","2005_09",20852,0,0,0,0
36260,"Suburb","White","2010_14",28464,2206,0.0775,171,0.00601
36420,"City","All","2000",78331,49996,0.63827,9019,0.11514
36420,"City","All","2005_09",91948,66950,0.72813,11450,0.12453
36420,"City","All","2010_14",104774,73317,0.69976,23799,0.22715
36420,"City","Black","2000",21292,15895,0.74652,2135,0.10027
36420,"City","Black","2005_09",21545,17713,0.82214,5358,0.24869
36420,"City","Black","2010_14",23645,17747,0.75056,6083,0.25726
36420,"City","Hispanic","2000",14847,12374,0.83343,3085,0.20779
36420,"City","Hispanic","2005_09",25182,21877,0.86876,2610,0.10365
36420,"City","Hispanic","2010_14",34788,30087,0.86487,9454,0.27176
36420,"City","White","2000",32214,15971,0.49578,2834,0.08797
36420,"City","White","2005_09",34626,20312,0.58661,2239,0.06466
36420,"City","White","2010_14",34617,18277,0.52798,5539,0.16001
36420,"Metro","All","2000",140934,65414,0.46415,11271,0.07997
36420,"Metro","All","2005_09",166988,88711,0.53124,11450,0.06857
36420,"Metro","All","2010_14",195584,110137,0.56312,24688,0.12623
36420,"Metro","Black","2000",29940,19188,0.64088,2406,0.08036
36420,"Metro","Black","2005_09",31428,22845,0.7269,5358,0.17048
36420,"Metro","Black","2010_14",35080,24744,0.70536,6123,0.17454
36420,"Metro","Hispanic","2000",18520,13173,0.71129,3251,0.17554
36420,"Metro","Hispanic","2005_09",31262,23660,0.75683,2610,0.08349
36420,"Metro","Hispanic","2010_14",45068,33608,0.74572,9620,0.21346
36420,"Metro","White","2000",73908,24647,0.33348,4115,0.05568
36420,"Metro","White","2005_09",84096,32761,0.38957,2239,0.02662
36420,"Metro","White","2010_14",90720,38642,0.42595,6143,0.06771
36420,"Suburb","All","2000",62603,15418,0.24628,2252,0.03597
36420,"Suburb","All","2005_09",75040,21761,0.28999,0,0
36420,"Suburb","All","2010_14",90810,36820,0.40546,889,0.00979
36420,"Suburb","Black","2000",8648,3293,0.38078,271,0.03134
36420,"Suburb","Black","2005_09",9883,5132,0.51928,0,0
36420,"Suburb","Black","2010_14",11435,6997,0.61189,40,0.0035
36420,"Suburb","Hispanic","2000",3673,799,0.21753,166,0.04519
36420,"Suburb","Hispanic","2005_09",6080,1783,0.29326,0,0
36420,"Suburb","Hispanic","2010_14",10280,3521,0.34251,166,0.01615
36420,"Suburb","White","2000",41694,8676,0.20809,1281,0.03072
36420,"Suburb","White","2005_09",49470,12449,0.25165,0,0
36420,"Suburb","White","2010_14",56103,20365,0.36299,604,0.01077
36540,"City","All","2000",42021,19595,0.46631,2151,0.05119
36540,"City","All","2005_09",59536,35020,0.58822,7404,0.12436
36540,"City","All","2010_14",68406,44917,0.65662,10877,0.15901
36540,"City","Black","2000",14510,11030,0.76017,1875,0.12922
36540,"City","Black","2005_09",18444,14094,0.76415,5302,0.28746
36540,"City","Black","2010_14",18111,14590,0.80559,4766,0.26315
36540,"City","Hispanic","2000",5600,2330,0.41607,36,0.00643
36540,"City","Hispanic","2005_09",9462,6599,0.69742,374,0.03953
36540,"City","Hispanic","2010_14",17347,14098,0.81271,3327,0.19179
36540,"City","White","2000",18710,4793,0.25617,197,0.01053
36540,"City","White","2005_09",26765,11793,0.44061,1029,0.03845
36540,"City","White","2010_14",26976,12262,0.45455,2028,0.07518
36540,"Metro","All","2000",62346,20235,0.32456,2151,0.0345
36540,"Metro","All","2005_09",88406,38995,0.44109,8084,0.09144
36540,"Metro","All","2010_14",106637,50994,0.4782,11400,0.1069
36540,"Metro","Black","2000",15399,11170,0.72537,1875,0.12176
36540,"Metro","Black","2005_09",19782,14303,0.72303,5302,0.26802
36540,"Metro","Black","2010_14",20930,14782,0.70626,4863,0.23235
36540,"Metro","Hispanic","2000",6635,2375,0.35795,36,0.00543
36540,"Metro","Hispanic","2005_09",12084,6911,0.57191,378,0.03128
36540,"Metro","Hispanic","2010_14",21001,14919,0.71039,3480,0.16571
36540,"Metro","White","2000",36324,5230,0.14398,197,0.00542
36540,"Metro","White","2005_09",49923,15183,0.30413,1666,0.03337
36540,"Metro","White","2010_14",56607,16636,0.29389,2266,0.04003
36540,"Suburb","All","2000",20325,640,0.03149,0,0
36540,"Suburb","All","2005_09",28870,3975,0.13769,680,0.02355
36540,"Suburb","All","2010_14",38231,6077,0.15895,523,0.01368
36540,"Suburb","Black","2000",889,140,0.15748,0,0
36540,"Suburb","Black","2005_09",1338,209,0.1562,0,0
36540,"Suburb","Black","2010_14",2819,192,0.06811,97,0.03441
36540,"Suburb","Hispanic","2000",1035,45,0.04348,0,0
36540,"Suburb","Hispanic","2005_09",2622,312,0.11899,4,0.00153
36540,"Suburb","Hispanic","2010_14",3654,821,0.22469,153,0.04187
36540,"Suburb","White","2000",17614,437,0.02481,0,0
36540,"Suburb","White","2005_09",23158,3390,0.14639,637,0.02751
36540,"Suburb","White","2010_14",29631,4374,0.14762,238,0.00803
36740,"City","All","2000",30820,13198,0.42823,4584,0.14873
36740,"City","All","2005_09",31797,17998,0.56603,5654,0.17782
36740,"City","All","2010_14",47093,26275,0.55794,4099,0.08704
36740,"City","Black","2000",14554,9519,0.65405,4291,0.29483
36740,"City","Black","2005_09",15440,11706,0.75816,3904,0.25285
36740,"City","Black","2010_14",18483,13912,0.75269,2695,0.14581
36740,"City","Hispanic","2000",7215,2087,0.28926,170,0.02356
36740,"City","Hispanic","2005_09",7598,3208,0.42222,382,0.05028
36740,"City","Hispanic","2010_14",15948,8899,0.558,1125,0.07054
36740,"City","White","2000",7823,1179,0.15071,40,0.00511
36740,"City","White","2005_09",7582,2506,0.33052,1128,0.14877
36740,"City","White","2010_14",10920,3148,0.28828,259,0.02372
36740,"Metro","All","2000",168091,40648,0.24182,4584,0.02727
36740,"Metro","All","2005_09",231124,66442,0.28747,7691,0.03328
36740,"Metro","All","2010_14",349639,167754,0.47979,9885,0.02827
36740,"Metro","Black","2000",49036,23764,0.48462,4291,0.08751
36740,"Metro","Black","2005_09",56448,26741,0.47373,5460,0.09673
36740,"Metro","Black","2010_14",89066,57724,0.6481,5576,0.06261
36740,"Metro","Hispanic","2000",41942,7651,0.18242,170,0.00405
36740,"Metro","Hispanic","2005_09",75343,18017,0.23913,488,0.00648
36740,"Metro","Hispanic","2010_14",129639,69707,0.5377,2767,0.02134
36740,"Metro","White","2000",68320,7683,0.11246,40,0.00059
36740,"Metro","White","2005_09",90258,19622,0.2174,1466,0.01624
36740,"Metro","White","2010_14",115488,35743,0.3095,1459,0.01263
36740,"Suburb","All","2000",137271,27450,0.19997,0,0
36740,"Suburb","All","2005_09",199327,48444,0.24304,2037,0.01022
36740,"Suburb","All","2010_14",302546,141479,0.46763,5786,0.01912
36740,"Suburb","Black","2000",34482,14245,0.41311,0,0
36740,"Suburb","Black","2005_09",41008,15035,0.36664,1556,0.03794
36740,"Suburb","Black","2010_14",70583,43812,0.62072,2881,0.04082
36740,"Suburb","Hispanic","2000",34727,5564,0.16022,0,0
36740,"Suburb","Hispanic","2005_09",67745,14809,0.2186,106,0.00156
36740,"Suburb","Hispanic","2010_14",113691,60808,0.53485,1642,0.01444
36740,"Suburb","White","2000",60497,6504,0.10751,0,0
36740,"Suburb","White","2005_09",82676,17116,0.20703,338,0.00409
36740,"Suburb","White","2010_14",104568,32595,0.31171,1200,0.01148
37100,"City","All","2000",34961,12484,0.35708,0,0
37100,"City","All","2005_09",43504,14797,0.34013,1417,0.03257
37100,"City","All","2010_14",46572,16539,0.35513,0,0
37100,"City","Black","2000",879,419,0.47668,0,0
37100,"City","Black","2005_09",2497,438,0.17541,119,0.04766
37100,"City","Black","2010_14",1533,522,0.34051,0,0
37100,"City","Hispanic","2000",23871,10167,0.42591,0,0
37100,"City","Hispanic","2005_09",29656,11925,0.40211,1298,0.04377
37100,"City","Hispanic","2010_14",33683,14372,0.42668,0,0
37100,"City","White","2000",7679,1247,0.16239,0,0
37100,"City","White","2005_09",10144,1933,0.19056,0,0
37100,"City","White","2010_14",9290,1253,0.13488,0,0
37100,"Metro","All","2000",65630,15408,0.23477,0,0
37100,"Metro","All","2005_09",70801,18812,0.2657,1417,0.02001
37100,"Metro","All","2010_14",91811,31160,0.33939,0,0
37100,"Metro","Black","2000",1476,419,0.28388,0,0
37100,"Metro","Black","2005_09",2661,438,0.1646,119,0.04472
37100,"Metro","Black","2010_14",2115,608,0.28747,0,0
37100,"Metro","Hispanic","2000",39797,12644,0.31771,0,0
37100,"Metro","Hispanic","2005_09",44661,15312,0.34285,1298,0.02906
37100,"Metro","Hispanic","2010_14",61083,27353,0.4478,0,0
37100,"Metro","White","2000",19940,1628,0.08164,0,0
37100,"Metro","White","2005_09",20204,2373,0.11745,0,0
37100,"Metro","White","2010_14",23862,2475,0.10372,0,0
37100,"Suburb","All","2000",30669,2924,0.09534,0,0
37100,"Suburb","All","2005_09",27297,4015,0.14709,0,0
37100,"Suburb","All","2010_14",45239,14621,0.32319,0,0
37100,"Suburb","Black","2000",597,0,0,0,0
37100,"Suburb","Black","2005_09",164,0,0,0,0
37100,"Suburb","Black","2010_14",582,86,0.14777,0,0
37100,"Suburb","Hispanic","2000",15926,2477,0.15553,0,0
37100,"Suburb","Hispanic","2005_09",15005,3387,0.22572,0,0
37100,"Suburb","Hispanic","2010_14",27400,12981,0.47376,0,0
37100,"Suburb","White","2000",12261,381,0.03107,0,0
37100,"Suburb","White","2005_09",10060,440,0.04374,0,0
37100,"Suburb","White","2010_14",14572,1222,0.08386,0,0
37340,"City","All","2000",7438,2054,0.27615,0,0
37340,"City","All","2005_09",10902,0,0,0,0
37340,"City","All","2010_14",18016,6273,0.34819,0,0
37340,"City","Black","2000",1473,346,0.23489,0,0
37340,"City","Black","2005_09",2780,0,0,0,0
37340,"City","Black","2010_14",4656,1067,0.22917,0,0
37340,"City","Hispanic","2000",970,248,0.25567,0,0
37340,"City","Hispanic","2005_09",1387,0,0,0,0
37340,"City","Hispanic","2010_14",3194,1280,0.40075,0,0
37340,"City","White","2000",4486,1232,0.27463,0,0
37340,"City","White","2005_09",6259,0,0,0,0
37340,"City","White","2010_14",9506,3647,0.38365,0,0
37340,"Metro","All","2000",41408,10987,0.26534,1503,0.0363
37340,"Metro","All","2005_09",51679,9600,0.18576,5859,0.11337
37340,"Metro","All","2010_14",76083,31517,0.41424,5492,0.07218
37340,"Metro","Black","2000",9792,5383,0.54973,1224,0.125
37340,"Metro","Black","2005_09",10680,4698,0.43989,3451,0.32313
37340,"Metro","Black","2010_14",15654,9258,0.59141,3181,0.20321
37340,"Metro","Hispanic","2000",2928,731,0.24966,49,0.01673
37340,"Metro","Hispanic","2005_09",5232,1052,0.20107,647,0.12366
37340,"Metro","Hispanic","2010_14",8939,4155,0.46482,687,0.07685
37340,"Metro","White","2000",26182,4255,0.16252,176,0.00672
37340,"Metro","White","2005_09",33354,3569,0.107,1600,0.04797
37340,"Metro","White","2010_14",47951,17065,0.35588,1350,0.02815
37340,"Suburb","All","2000",33970,8933,0.26297,1503,0.04424
37340,"Suburb","All","2005_09",40777,9600,0.23543,5859,0.14368
37340,"Suburb","All","2010_14",58067,25244,0.43474,5492,0.09458
37340,"Suburb","Black","2000",8319,5037,0.60548,1224,0.14713
37340,"Suburb","Black","2005_09",7900,4698,0.59468,3451,0.43684
37340,"Suburb","Black","2010_14",10998,8191,0.74477,3181,0.28923
37340,"Suburb","Hispanic","2000",1958,483,0.24668,49,0.02503
37340,"Suburb","Hispanic","2005_09",3845,1052,0.2736,647,0.16827
37340,"Suburb","Hispanic","2010_14",5745,2875,0.50044,687,0.11958
37340,"Suburb","White","2000",21696,3023,0.13933,176,0.00811
37340,"Suburb","White","2005_09",27095,3569,0.13172,1600,0.05905
37340,"Suburb","White","2010_14",38445,13418,0.34902,1350,0.03512
37980,"City","All","2000",321828,241047,0.74899,85547,0.26582
37980,"City","All","2005_09",352830,270361,0.76626,109093,0.30919
37980,"City","All","2010_14",385469,313467,0.81321,127792,0.33152
37980,"City","Black","2000",174226,151668,0.87052,46413,0.2664
37980,"City","Black","2005_09",192139,167453,0.87152,64028,0.33324
37980,"City","Black","2010_14",200347,177990,0.88841,71258,0.35567
37980,"City","Hispanic","2000",51591,45168,0.8755,31381,0.60826
37980,"City","Hispanic","2005_09",65317,57855,0.88576,34783,0.53253
37980,"City","Hispanic","2010_14",82542,75408,0.91357,45212,0.54775
37980,"City","White","2000",74629,30303,0.40605,5556,0.07445
37980,"City","White","2005_09",74676,30567,0.40933,8757,0.11727
37980,"City","White","2010_14",74990,40863,0.54491,9559,0.12747
37980,"Metro","All","2000",580305,302055,0.52051,102574,0.17676
37980,"Metro","All","2005_09",663329,356123,0.53687,142110,0.21424
37980,"Metro","All","2010_14",753238,424846,0.56403,157342,0.20889
37980,"Metro","Black","2000",247363,187804,0.75922,55485,0.22431
37980,"Metro","Black","2005_09",283556,213187,0.75183,83274,0.29368
37980,"Metro","Black","2010_14",302836,236051,0.77947,86725,0.28638
37980,"Metro","Hispanic","2000",82960,60948,0.73467,37931,0.45722
37980,"Metro","Hispanic","2005_09",109964,78779,0.71641,44694,0.40644
37980,"Metro","Hispanic","2010_14",146991,107786,0.73328,56926,0.38728
37980,"Metro","White","2000",214366,38611,0.18012,7529,0.03512
37980,"Metro","White","2005_09",230867,46572,0.20173,12384,0.05364
37980,"Metro","White","2010_14",254482,59326,0.23312,12749,0.0501
37980,"Suburb","All","2000",258477,61008,0.23603,17027,0.06587
37980,"Suburb","All","2005_09",310499,85762,0.27621,33017,0.10634
37980,"Suburb","All","2010_14",367769,111379,0.30285,29550,0.08035
37980,"Suburb","Black","2000",73137,36136,0.49409,9072,0.12404
37980,"Suburb","Black","2005_09",91417,45734,0.50028,19246,0.21053
37980,"Suburb","Black","2010_14",102489,58061,0.56651,15467,0.15091
37980,"Suburb","Hispanic","2000",31369,15780,0.50304,6550,0.2088
37980,"Suburb","Hispanic","2005_09",44647,20924,0.46865,9911,0.22199
37980,"Suburb","Hispanic","2010_14",64449,32378,0.50238,11714,0.18176
37980,"Suburb","White","2000",139737,8308,0.05945,1973,0.01412
37980,"Suburb","White","2005_09",156191,16005,0.10247,3627,0.02322
37980,"Suburb","White","2010_14",179492,18463,0.10286,3190,0.01777
38060,"City","All","2000",250906,137383,0.54755,27563,0.10985
38060,"City","All","2005_09",343934,202328,0.58828,48276,0.14036
38060,"City","All","2010_14",428410,314847,0.73492,147076,0.34331
38060,"City","Black","2000",16736,10912,0.65201,3185,0.19031
38060,"City","Black","2005_09",23885,14660,0.61377,3795,0.15889
38060,"City","Black","2010_14",35130,27236,0.77529,12638,0.35975
38060,"City","Hispanic","2000",140338,100335,0.71495,21430,0.1527
38060,"City","Hispanic","2005_09",204897,149894,0.73156,38610,0.18844
38060,"City","Hispanic","2010_14",245431,214576,0.87428,111044,0.45244
38060,"City","White","2000",79302,19951,0.25158,2149,0.0271
38060,"City","White","2005_09",96554,29898,0.30965,4518,0.04679
38060,"City","White","2010_14",123030,57205,0.46497,16586,0.13481
38060,"Metro","All","2000",377912,184052,0.48702,35625,0.09427
38060,"Metro","All","2005_09",543885,279303,0.51353,59095,0.10865
38060,"Metro","All","2010_14",722731,455065,0.62965,191177,0.26452
38060,"Metro","Black","2000",22047,13122,0.59518,3246,0.14723
38060,"Metro","Black","2005_09",36719,18862,0.51368,3989,0.10864
38060,"Metro","Black","2010_14",52808,34033,0.64447,15394,0.29151
38060,"Metro","Hispanic","2000",193002,126008,0.65288,22541,0.11679
38060,"Metro","Hispanic","2005_09",287876,192815,0.66978,43119,0.14978
